game_id,player_id,cluster
196807320,11220071,0
196807320,22595178,3
196810654,11220071,3
196810654,13789380,2
196813608,11220071,0
196813608,17669489,3
196817731,8840075,3
196817731,11220071,1
196820404,8438040,1
196820404,11220071,0
196824248,8840075,2
196824248,11220071,0
196827148,8840075,2
196827148,11220071,3
196830029,3599155,4
196830029,11220071,4
196861317,8438040,2
196861317,11220071,1
196864847,9385566,0
196864847,11220071,4
196883238,9385566,1
196883238,9469627,3
196884589,2691747,0
196884589,9385566,3
197036535,11868671,1
197036535,20319908,1
197037732,11868671,1
197037732,20319908,1
197039050,11868671,0
197039050,20319908,0
197041687,8586983,0
197041687,20319908,0
197052874,3882021,4
197052874,11868671,4
197057901,3882021,1
197057901,11868671,0
197062170,3882021,0
197062170,9469627,4
197065073,3882021,0
197065073,8438040,1
197107391,9385566,0
197107391,17674466,0
197108792,520130,2
197108792,9385566,0
197111037,7838422,2
197111037,9385566,3
197112496,4703134,2
197112496,9385566,3
197145481,1251771,4
197145481,3882021,4
197149300,3882021,4
197149300,6501140,4
197160675,3882021,1
197160675,11868671,0
197225386,9385566,4
197225386,10107119,1
197226556,9385566,3
197226556,17916129,3
197228436,9213404,3
197228436,9385566,3
197229682,9385566,0
197229682,22831107,2
197231473,4645925,2
197231473,9385566,3
197363722,2691747,4
197363722,15131510,4
197365871,2691747,4
197365871,3507399,4
197378614,7090781,2
197378614,10912944,3
197378656,8586983,3
197378656,20319908,2
197380908,7090781,2
197380908,17515568,3
197382170,17252920,1
197382170,20319908,3
197382353,7090781,2
197382353,17515568,3
197383892,634029,4
197383892,20319908,4
197384199,7090781,3
197384199,17515568,3
197385414,634029,3
197385414,20319908,3
197385816,7090781,3
197385816,11868671,2
197387550,17515568,2
197387550,20319908,3
197391490,11868671,1
197391490,20319908,0
197393148,11868671,2
197393148,20319908,0
197395361,11868671,2
197395361,20319908,0
197445553,6531537,0
197445553,15383233,0
197488861,2691747,4
197488861,8687883,1
197490580,2691747,0
197490580,7450111,3
197492208,280459,3
197492208,3507399,3
197493779,2691747,0
197493779,22192851,3
197497884,280459,3
197497884,9194260,0
197500703,280459,3
197500703,9298419,2
197502969,2691747,4
197502969,9298419,4
197503963,2691747,0
197503963,9298419,2
197505329,2691747,4
197505329,2806642,4
197506341,2691747,0
197506341,22273741,3
197510351,2691747,3
197510351,11125131,4
197513379,2691747,0
197513379,16201410,2
197524070,2691747,3
197524070,7838422,2
197526157,2691747,3
197526157,7838422,3
197527628,2691747,3
197527628,7838422,2
197536339,1749951,0
197536339,2691747,1
197543339,2691747,1
197543339,22226477,0
197571941,3882021,4
197571941,11868671,4
197574026,2806642,1
197574026,3882021,1
197652263,4309542,2
197652263,11220071,4
197654814,2691747,0
197654814,22224765,0
197660303,280459,1
197660303,2691747,1
197662039,2691747,1
197662039,22413977,0
197663084,280459,4
197663084,7809178,4
197777941,280459,3
197777941,769187,3
197779653,280459,3
197779653,2347873,3
197781908,280459,3
197781908,2347873,2
197784272,280459,3
197784272,2347873,3
197941049,9385566,1
197941049,23453458,2
197941317,2942077,2
197941317,6924135,2
197945354,2942077,1
197945354,18566590,3
197946960,2942077,3
197946960,18566590,0
197948951,2942077,1
197948951,17515568,2
197950444,2942077,2
197950444,17515568,1
197969674,2942077,2
197983872,8301702,3
197983872,15218890,3
198006665,280459,0
198006665,17916129,3
198032881,280459,3
198032881,3553830,3
198049486,2942077,0
198049486,3507399,3
198050488,2942077,0
198050488,6961598,2
198052759,2942077,2
198059737,2942077,3
198059737,23453458,2
198061381,2942077,2
198061381,23453458,2
198063678,2942077,1
198063678,23453458,1
198073215,2942077,3
198073215,23453458,3
198153375,280459,3
198153375,7838422,1
198157142,280459,3
198157142,3592906,1
198159226,280459,3
198159226,3592906,3
198160696,280459,1
198160696,3592906,3
198195570,12294160,0
198195570,18915598,3
198205972,634029,2
198205972,12294160,0
198208828,898725,0
198208828,12294160,0
198212709,12294160,4
198212709,23453458,1
198215856,12294160,2
198215856,16755468,1
198220227,12294160,2
198220227,16755468,0
198224452,8680664,1
198224452,12294160,4
198260329,280459,3
198260329,11196869,3
198282187,280459,3
198282187,7647757,2
198285553,280459,3
198285553,21732333,3
198291060,280459,3
198291060,11712228,1
198421270,2942077,0
198421270,18616127,0
198445499,10129543,4
198445499,10410361,4
198450595,280459,3
198450595,22803610,0
198625654,4379963,0
198625654,7647757,2
198627211,4379963,4
198627211,6961598,1
198629264,3507399,3
198629264,4379963,0
198630772,4379963,2
198630772,11018483,1
198633325,4379963,3
198633325,21220978,2
198635112,4379963,3
198635112,11018483,2
198640008,4379963,0
198640008,22045973,2
198641561,4379963,2
198641561,23488978,2
198643970,4379963,3
198643970,21732333,4
198644839,8586983,3
198644839,23488978,2
198645586,769187,2
198645586,4379963,3
198647343,4379963,2
198647343,10988018,3
198656135,8586983,2
198656135,16554192,2
198668614,8586983,3
198668614,9298419,0
198767768,4059218,2
198767768,4379963,3
198769663,4379963,3
198769663,10129543,2
198771765,4379963,4
198771765,10129543,4
198772405,20319908,4
198772405,23453458,1
198772579,4379963,0
198772579,6924135,2
198774983,4379963,4
198774983,21732333,4
198776780,634029,3
198776780,4379963,3
198779475,4379963,1
198779475,14739001,0
198781334,4379963,3
198781334,8840075,3
198973328,769187,1
198973328,2942077,0
199063879,6000037,0
199063879,6588513,0
199066647,6000037,0
199066647,8840075,3
199072514,6000037,3
199072514,8840075,3
199077490,230361,2
199077490,6000037,1
199187383,7090370,2
199187383,7445226,3
199189863,7090370,2
199189863,7445226,3
199191256,8586983,2
199191256,23488978,2
199242341,7090370,2
199242341,17916129,2
199246044,7090370,2
199246044,10599576,0
199249490,7090370,3
199249490,8945737,3
199507019,6943917,4
199507019,11196869,0
199512326,8130680,2
199512326,23198823,2
199516644,8130680,3
199516644,11125131,3
199521854,8130680,1
199521854,21167799,4
199525219,8130680,2
199525219,16794502,0
199529475,2691747,0
199529475,10599576,0
199531521,4309542,0
199531521,8130680,2
199536665,8130680,2
199536665,21594173,2
199540354,8130680,1
199540354,16794502,1
199543307,4645925,2
199543307,8130680,2
199576093,11220071,4
199576093,14918385,1
199577915,11220071,4
199577915,18566590,4
199580460,2806642,3
199580460,11220071,0
199586885,7614140,1
199586885,11220071,1
199587718,8130680,0
199587718,9303779,2
199690756,769187,4
199690756,6000037,4
199694172,6000037,4
199694172,8948067,1
199696895,6000037,4
199696895,20060547,4
199699655,6000037,2
199699655,20985555,2
199704300,6000037,3
199704300,22082228,2
199794228,21220978,2
199794228,21546653,2
199797020,9635414,4
199797020,21220978,4
199809822,17975584,1
199809822,18566590,4
199810934,11018483,0
199810934,18566590,3
199827580,3388442,0
199827580,18566590,3
199831732,17057316,2
199831732,18566590,3
199840323,21732333,2
199840323,23488978,2
199842054,898725,2
199842054,8130680,3
199843661,18555980,3
199843661,23488978,3
199851120,11018483,1
199851120,23488978,2
199856550,8130680,3
199856550,23876739,1
199857605,15941496,1
199857605,23488978,2
199861512,15941496,0
199861512,23488978,3
199863015,8315759,2
199863015,18566590,2
199866625,15941496,1
199866625,18566590,0
199866966,16818159,2
199866966,23488978,0
199870172,15941496,3
199870172,18566590,2
199870878,16794502,2
199870878,23488978,3
199874295,10561449,3
199874295,23488978,2
199879351,634029,2
199879351,23488978,3
199880857,10367333,2
199880857,18566590,3
199917994,21070723,1
199917994,23909426,0
199954813,11280999,4
199954813,18566590,4
199955979,773023,3
199955979,18566590,3
200002937,9536175,3
200002937,23909426,0
200009048,11006172,2
200009048,18566590,3
200028586,8442107,0
200028586,9298419,0
200030936,8442107,0
200030936,9298419,2
200042511,8442107,2
200042511,9469627,3
200045816,8442107,1
200045816,9469627,3
200047802,8442107,3
200047802,9469627,3
200049374,8442107,1
200049374,9469627,4
200056346,16818159,4
200056346,23909426,4
200057275,16818159,0
200057275,23909426,1
200058887,8304908,3
200058887,23909426,0
200062511,8304908,0
200062511,23909426,0
200063695,8304908,3
200063695,23909426,0
200068838,1630183,1
200068838,23909426,0
200108035,7090370,2
200108035,8324702,0
200110834,1537016,2
200110834,7090370,2
200114169,6961598,0
200114169,7090370,0
200119108,656959,3
200119108,7090370,2
200141289,1270139,4
200141289,23909426,1
200142977,656959,4
200142977,18566590,4
200148761,4563532,0
200148761,18566590,3
200155260,10367333,3
200155260,15218890,2
200313466,6776758,4
200313466,8442107,4
200315737,8442107,0
200315737,15941496,2
200318089,8442107,3
200318089,15941496,3
200322348,8442107,3
200322348,9194260,2
200324223,8442107,2
200324223,9194260,2
200326932,8442107,4
200326932,18895650,1
200328173,3553830,3
200328173,8442107,3
200330581,8442107,2
200330581,16794502,2
200465743,9385566,1
200465743,18616127,0
200523927,11125131,1
200523927,22067622,3
200526074,1036727,0
200526074,11125131,0
200529068,2806642,4
200529068,10912944,1
200530250,2806642,2
200530250,10912944,3
200534028,2806642,4
200534028,10912944,1
200643747,235178,0
200643747,11220071,0
200688520,3882021,0
200688520,8304908,1
200690581,3882021,0
200690581,20590400,0
200691985,2806642,1
200691985,3882021,0
200729993,10364987,1
200729993,17669489,1
200732944,10129543,3
200732944,17669489,4
200750402,6000037,3
200750402,15131510,3
200751141,3553830,0
200751141,17669489,0
200754221,6000037,0
200754221,21934049,2
200758244,6000037,0
200758244,9676327,2
200768074,6000037,0
200768074,9194260,3
200771368,230361,3
200771368,8442107,3
200772294,6000037,3
200772294,21934049,0
200783215,6776758,4
200783215,17669489,1
200841079,3687333,2
200841079,22124138,2
200847264,18916458,1
200847264,20319908,3
200848474,16794502,1
200848474,20319908,4
200849288,8354416,3
200849288,20319908,0
200850923,6386430,4
200850923,20319908,4
200852101,16794502,3
200852101,20319908,3
200886447,2806642,1
200886447,6000037,1
200888855,515937,4
200888855,6000037,0
200893797,2806642,1
200893797,6000037,1
200896992,6000037,4
200896992,16421070,4
200929784,2942077,0
200929784,12096092,1
200937481,9194260,4
200937481,21070723,4
200939495,9194260,2
200939495,22831107,3
200964238,11604516,1
200964238,22124138,3
201004589,6000037,1
201004589,9926116,0
201008592,6000037,4
201008592,8840075,4
201010907,6000037,0
201010907,8840075,0
201017863,6000037,0
201017863,18700956,1
201019435,6463443,0
201019435,17669489,1
201020504,6000037,1
201020504,7450111,0
201023326,1270139,3
201023326,17669489,0
201023533,6000037,0
201023533,8840075,1
201028070,8840075,4
201028070,17669489,1
201039423,17669489,4
201039423,23355273,1
201055546,7008236,4
201055546,21732333,1
201056068,17669489,1
201056068,23820730,0
201057524,6914972,1
201057524,21732333,1
201058336,5409008,3
201058336,17669489,0
201062498,8314643,3
201062498,9194260,3
201065104,8304908,3
201065104,9194260,0
201066853,9194260,2
201066853,10090733,0
201068170,9194260,3
201068170,22287528,2
201107496,11018483,4
201107496,17669489,4
201109702,7090370,2
201109702,7488034,2
201111969,1408680,3
201111969,7090370,2
201119894,7090370,2
201119894,14611083,3
201122414,7090370,2
201122414,14611083,2
201141382,8315759,2
201141382,17669489,3
201142128,6994017,3
201142128,18985075,1
201147213,17669489,1
201147213,20060547,1
201152725,1037542,2
201152725,15941496,3
201156001,15941496,0
201156001,21818574,1
201159151,15941496,3
201159151,21818574,4
201164901,4634973,3
201164901,15941496,3
201168067,15941496,0
201168067,17669489,1
201171220,230361,3
201171220,15941496,0
201183231,520130,4
201183231,9194260,3
201186006,9194260,3
201186006,22969958,2
201188743,9194260,2
201188743,10334593,2
201190967,9194260,2
201190967,20658327,2
201192918,3637474,3
201192918,9194260,3
201219252,11434144,0
201219252,22124138,0
201245516,4472499,1
201245516,8586983,3
201265900,769187,0
201265900,22124138,3
201284887,6000037,1
201284887,9469627,1
201287325,6000037,1
201287325,9469627,1
201292770,9469627,2
201292770,15941496,2
201336687,3553830,4
201336687,9194260,4
201337574,3553830,2
201337574,9194260,3
201341570,8304908,0
201341570,9194260,2
201374387,10912944,0
201374387,11018483,3
201378240,2806642,2
201378240,10912944,3
201382482,7860065,2
201382482,10912944,3
201385276,1712108,0
201385276,10912944,3
201402885,9569223,1
201402885,23997915,1
201404982,6640305,2
201404982,23997915,2
201425189,15941496,3
201425189,20060547,2
201430047,4205816,3
201430047,15941496,2
201434910,15941496,3
201434910,19473260,3
201438562,3671968,0
201438562,15941496,3
201440609,23740896,0
201440609,23997915,2
201442571,8183755,0
201442571,15941496,0
201447388,11040949,4
201447388,23997915,4
201449808,7191258,3
201449808,23997915,0
201470710,520130,2
201470710,9194260,3
201475473,3587408,4
201475473,20656660,1
201487379,520130,3
201487379,19536896,3
201520050,1036727,3
201520050,23997915,3
201523907,1036727,0
201523907,23997915,2
201526330,11519068,4
201526330,23997915,4
201528373,15591987,2
201528373,23997915,1
201532599,22873727,4
201532599,23997915,4
201539421,16421070,0
201539421,23997915,4
201542461,2806642,3
201542461,8354416,1
201543654,10912944,0
201543654,18916458,0
201544908,2806642,3
201544908,8354416,0
201547160,8354416,0
201547160,20060547,1
201547424,8163321,0
201547424,10912944,3
201552021,10912944,4
201552021,18721685,4
201554906,10912944,4
201554906,18526764,4
201556442,10912944,3
201556442,20938518,1
201558356,20938518,3
201558356,23997915,2
201561728,2806642,3
201561728,8163321,0
201562305,12312409,1
201562305,23997915,1
201563977,6582922,4
201563977,23997915,3
201567260,2806642,0
201567260,23488978,0
201568438,20666120,3
201568438,23997915,3
201572262,10559812,2
201572262,23488978,2
201573871,16554192,1
201573871,23997915,0
201575174,9194260,1
201575174,20938518,1
201576834,20319908,0
201576834,23488978,3
201577551,9194260,2
201577551,20938518,3
201580168,9194260,4
201580168,15941496,4
201580346,1650007,2
201580346,23488978,2
201581041,20060547,4
201581041,23997915,1
201582227,6757911,0
201582227,15941496,2
201582953,7614140,4
201582953,22273741,4
201585268,7614140,1
201585268,23488978,0
201587282,8840075,2
201587282,15941496,2
201588121,2806642,3
201588121,6943917,1
201592481,20060547,3
201592481,23488978,0
201593803,8840075,0
201593803,15941496,3
201597669,15941496,0
201597669,18186449,3
201599599,3647289,3
201599599,23488978,1
201602940,1123680,2
201602940,15941496,3
201605308,18916458,0
201605308,23488978,1
201609413,19745549,2
201609413,23488978,2
201611247,9926116,3
201611247,15941496,2
201624492,8354416,4
201624492,11040949,1
201635062,4703134,4
201635062,23997915,4
201637008,21170971,3
201637008,21220978,3
201637863,21237057,0
201637863,23997915,3
201642815,6776758,2
201642815,21220978,2
201645553,6776758,0
201645553,21220978,3
201680565,21070723,4
201685270,769187,1
201685270,3775474,4
201686238,769187,2
201686238,21592290,2
201719031,7445226,0
201719031,8586983,0
201723767,8586983,1
201723767,21818574,4
201725370,8586983,4
201725370,21818574,0
201735958,17669489,0
201735958,18186449,2
201743152,17669489,0
201743152,21818574,4
201750754,7097404,2
201750754,21070723,3
201753830,6531537,2
201753830,21070723,3
201761967,2606764,1
201761967,23538102,4
201762533,769187,1
201762533,1360035,1
201764501,769187,0
201764501,16794502,2
201766207,1270139,2
201766207,21070723,3
201768133,1270139,1
201768133,2606764,0
201772680,1270139,2
201772680,21070723,0
201778173,1270139,3
201778173,21220978,2
201783807,10999320,4
201783807,22445437,4
201783963,1123680,2
201783963,21070723,3
201788954,10999320,0
201788954,20933124,2
201791071,769187,2
201791071,7022030,2
201792325,520130,3
201792325,10999320,2
201793194,769187,0
201793194,1650007,2
201805561,2187708,2
201805561,2347873,2
201806267,4703134,3
201806267,21221434,3
201807169,520130,0
201807169,2347873,2
201807742,4703134,4
201807742,6541227,1
201808764,1650007,3
201808764,4703134,2
201827114,1650007,2
201827114,15131510,3
201852549,6975115,0
201852549,12294160,3
201855878,12294160,2
201855878,12354385,0
201859782,12294160,4
201859782,23740566,1
201864646,12294160,3
201864646,23538102,2
201867851,9926116,2
201867851,12294160,0
201873320,620274,0
201873320,12294160,0
201875492,60328,3
201875492,8163321,3
201878682,60328,0
201878682,9926116,2
201883603,60328,0
201883603,14247366,3
201887207,60328,0
201887207,19206930,3
201888271,20619674,2
201888271,23997915,0
201896412,8945737,3
201896412,12096092,3
201898845,8945737,2
201898845,12096092,3
201901602,8945737,3
201901602,12096092,1
201907597,664580,0
201907597,23149939,4
201915804,520130,4
201915804,2347873,1
201918510,2347873,0
201918510,23979260,4
201925127,2347873,2
201925127,23979260,3
201928004,2347873,2
201928004,21170971,2
201930108,2347873,3
201930108,19206930,2
201930481,520130,3
201930481,4703134,0
201932403,520130,3
201932403,4703134,3
201933027,15063019,1
201933027,23319195,4
201933255,634029,0
201933255,2347873,2
201935410,2347873,2
201935410,5878405,2
201936641,2347873,2
201936641,16794502,1
201938025,2347873,2
201938025,20666120,2
201978883,7445226,2
201978883,22855782,2
201979577,14611083,1
201979577,15313814,4
201979901,4563532,2
201979901,23149939,1
201980873,7445226,1
201980873,18186449,4
201981150,7995590,1
201981150,14611083,1
201982528,14611083,1
201982528,18186449,4
201983949,14611083,1
201983949,20985555,4
201985490,14611083,0
201985490,23149939,0
201990414,14611083,3
201990414,23149939,3
201994601,9298419,2
201994601,20985555,2
201995176,16818159,2
201995176,23149939,0
201995221,14611083,2
201995221,21818574,3
201995589,8354416,3
201995589,16915229,2
201999033,16915229,2
201999033,21070723,2
201999319,656959,2
201999319,14611083,2
202000648,8354416,1
202000648,16818159,0
202001127,7117837,3
202001127,21237057,2
202002541,14611083,3
202002541,23149939,0
202003687,10129543,4
202003687,21237057,3
202005405,60328,1
202005405,1650007,4
202006169,10129543,1
202006169,21237057,2
202007612,60328,0
202007612,12354385,2
202008974,9789412,0
202008974,21237057,3
202009954,14611083,3
202009954,17712701,2
202010250,9298419,0
202010250,12354385,0
202010982,60328,3
202010982,17667530,0
202012911,9789412,0
202012911,21237057,0
202014110,60328,4
202014110,17571674,0
202015694,12354385,3
202015694,21237057,2
202018160,60328,4
202018160,656959,4
202018315,11006172,2
202018315,21070723,3
202021184,12096092,3
202021184,22777078,0
202022626,60328,4
202022626,10391246,4
202022855,18526764,3
202022855,21070723,2
202023878,60328,4
202023878,656959,4
202024474,1270139,3
202024474,12096092,2
202028422,11018483,2
202028422,21070723,2
202030727,12148530,2
202030727,21070723,2
202036926,1270139,2
202036926,2347873,2
202039488,8354416,3
202039488,21221434,2
202040806,2347873,3
202040806,18526764,2
202042636,1801911,3
202042636,23149939,0
202043051,2347873,2
202043051,8438040,2
202045157,7964132,2
202045157,23149939,2
202046066,2347873,1
202046066,4563532,4
202048629,4703134,3
202048629,7268835,1
202050152,1408680,1
202050152,12096092,0
202050694,4703134,2
202050694,6669999,2
202053695,1650007,2
202053695,21070723,2
202078443,7955837,3
202078443,8586983,2
202084815,15131510,3
202084815,19984840,0
202086291,8860839,4
202086291,15131510,1
202093758,6975115,2
202093758,11133509,2
202095324,6975115,3
202095324,10688279,2
202115001,8130680,2
202115001,17916129,2
202115342,7090370,4
202115342,8840075,4
202118499,7090370,0
202118499,17916129,0
202121635,7090370,3
202121635,8840075,1
202125101,7090370,3
202125101,8840075,0
202137961,8840075,2
202137961,12096092,2
202138250,20985555,3
202138250,21070723,2
202143724,8840075,0
202143724,12096092,2
202148051,21070723,4
202148051,23491574,4
202150510,656959,2
202150510,21070723,2
202152585,656959,3
202152585,12096092,3
202158708,9285843,3
202158708,21070723,2
202170241,17916129,3
202170241,21070723,3
202178096,10307814,0
202178096,23804329,2
202182485,230361,0
202182485,9469627,0
202183563,13187917,1
202183563,21070723,1
202187250,230361,4
202187250,4703134,0
202188274,6463443,4
202188274,20656660,1
202188950,230361,4
202188950,20656660,3
202189128,4703134,0
202189128,6463443,0
202190426,230361,4
202190426,17252920,4
202193270,20656660,1
202193270,23565156,4
202194242,19473260,4
202194242,20656660,1
202195055,8130680,3
202195055,19473260,0
202195094,6961598,2
202195094,20656660,2
202199113,6007603,2
202199113,15131510,2
202200246,20656660,1
202200246,21203506,4
202201186,7136929,4
202201186,20656660,1
202201888,8403902,2
202201888,15131510,3
202202253,19473260,3
202202253,20656660,2
202203485,19473260,3
202203485,20656660,2
202205127,8817148,3
202205127,20656660,2
202206292,8817148,2
202206292,20656660,0
202259025,769187,0
202259025,8354416,4
202262657,8272651,3
202262657,8354416,2
202268250,8354416,0
202268250,9303779,2
202271877,230361,4
202271877,23979260,3
202275548,230361,4
202275548,1270139,4
202279166,230361,2
202279166,1270139,0
202282212,230361,1
202282212,17515568,1
202294096,1270139,3
202294096,16794502,2
202300060,6975462,3
202300060,8354416,3
202310268,520130,2
202310268,16794502,3
202317606,10391246,3
202317606,16794502,2
202319384,8840075,2
202319384,16794502,3
202327067,6961598,2
202327067,8945737,2
202330037,7836476,3
202330037,16794502,3
202337808,8304908,3
202337808,15131510,2
202338513,15384974,2
202338513,20656660,0
202340836,3587408,4
202340836,20656660,1
202342055,10912944,3
202342055,20656660,0
202343957,7445226,4
202343957,10912944,4
202345095,7445226,1
202345095,10912944,0
202347401,10912944,3
202347401,19473260,3
202349409,6531537,1
202349409,10912944,2
202350496,8586983,1
202350496,9303779,4
202351692,7860065,3
202351692,8586983,2
202353447,10912944,3
202353447,15657795,2
202355716,7445226,3
202355716,15657795,3
202356317,10912944,3
202356317,19579871,2
202358363,7445226,4
202358363,9303779,1
202358904,9789412,3
202358904,23054460,0
202359814,7445226,2
202359814,19579871,0
202360513,10912944,2
202360513,16554192,3
202369727,2236507,4
202369727,9789412,4
202371658,9789412,4
202371658,22313417,4
202373063,9285843,4
202373063,9789412,4
202374488,9789412,0
202374488,12131032,1
202376150,9789412,2
202376150,20060547,1
202392326,7450111,3
202392326,11125131,0
202405267,385455,2
202405267,8945737,4
202413315,8945737,4
202416795,8945737,1
202422977,1492832,0
202422977,12096092,2
202424075,4309542,2
202424075,4703134,2
202425903,230361,2
202425903,21170971,2
202428294,1492832,4
202428294,9789412,4
202430764,8840075,1
202430764,12096092,1
202431107,230361,4
202431107,7102943,4
202433042,230361,3
202433042,9789412,0
202437200,6656258,2
202437200,9789412,2
202439448,223882,3
202439448,1492832,0
202440510,8945737,0
202440510,9789412,1
202442978,223882,3
202442978,1492832,3
202444616,230361,2
202444616,14201924,2
202445979,6598004,3
202445979,8945737,3
202446361,223882,3
202446361,1492832,3
202450260,223882,3
202450260,8840075,3
202454137,223882,0
202454137,23326399,4
202456864,223882,0
202456864,15017397,3
202460422,16794502,4
202460422,17916129,1
202460840,223882,3
202460840,21593342,0
202462029,16794502,3
202462029,17916129,2
202464604,223882,3
202464604,1492832,2
202467441,223882,3
202467441,1492832,2
202468653,230361,0
202468653,23979260,3
202469385,1642626,3
202469385,10307814,2
202472514,230361,1
202472514,16794502,0
202474542,20938518,3
202474542,23979260,2
202476427,2702155,4
202476427,16794502,4
202476561,230361,1
202476561,21170971,3
202477323,4563532,0
202477323,12096092,0
202482153,8618131,1
202482153,20938518,1
202508513,8304908,2
202508513,16794502,0
202521741,7647817,4
202521741,20938518,1
202524221,6961598,3
202524221,20938518,2
202526750,1036727,0
202526750,9789412,4
202531956,9789412,0
202531956,20656660,3
202538518,1036727,3
202538518,20656660,0
202542430,1036727,0
202542430,20656660,2
202546386,12019842,2
202546386,20656660,2
202547063,125727,1
202547063,20938518,3
202548510,9789412,0
202548510,20656660,3
202549754,6877505,2
202549754,20938518,3
202553491,5307009,0
202553491,17669489,3
202555886,15383233,0
202555886,17669489,0
202558065,8146589,2
202558065,10307814,2
202560453,11594608,4
202560453,20938518,1
202562211,7860065,2
202562211,20938518,0
202564042,7450111,3
202564042,15383233,2
202567552,10334593,1
202567552,15383233,4
202574297,10307814,3
202574297,11040949,2
202576478,20835015,2
