game_id,player_id,cluster
201783963,21070723,4
201788954,10999320,3
201788954,20933124,2
201791071,769187,3
201791071,7022030,3
201792325,520130,0
201792325,10999320,3
201793194,769187,4
201793194,1650007,3
201805561,2187708,3
201805561,2347873,0
201806267,4703134,3
201806267,21221434,3
201807169,520130,3
201807169,2347873,3
201807742,4703134,4
201807742,6541227,3
201808764,1650007,0
201808764,4703134,3
201827114,1650007,0
201827114,15131510,3
201852549,6975115,3
201852549,12294160,3
201855878,12294160,3
201855878,12354385,1
201859782,12294160,4
201859782,23740566,2
201864646,12294160,3
201864646,23538102,0
201867851,9926116,0
201867851,12294160,4
201873320,620274,3
201873320,12294160,0
201875492,60328,3
201875492,8163321,3
201878682,60328,1
201878682,9926116,0
201883603,60328,3
201883603,14247366,0
201887207,60328,4
201887207,19206930,0
201888271,20619674,0
201888271,23997915,3
201896412,8945737,3
201896412,12096092,3
201898845,8945737,3
201898845,12096092,3
201901602,8945737,3
201901602,12096092,3
201907597,664580,3
201907597,23149939,1
201915804,520130,2
201915804,2347873,3
201918510,2347873,3
201918510,23979260,2
201925127,2347873,0
201925127,23979260,3
201928004,2347873,3
201928004,21170971,3
201930108,2347873,3
201930108,19206930,3
201930481,520130,3
201930481,4703134,3
201932403,520130,4
201932403,4703134,3
201933027,15063019,3
201933027,23319195,3
201933255,634029,3
201933255,2347873,0
201935410,2347873,0
201935410,5878405,3
201936641,2347873,3
201936641,16794502,3
201938025,2347873,3
201938025,20666120,3
201978883,7445226,3
201978883,22855782,3
201979577,14611083,3
201979577,15313814,2
201979901,4563532,3
201979901,23149939,4
201980873,7445226,3
201980873,18186449,3
201981150,7995590,3
201981150,14611083,3
201982528,14611083,2
201982528,18186449,3
201983949,14611083,2
201983949,20985555,3
201985490,14611083,2
201985490,23149939,4
201990414,14611083,2
201990414,23149939,3
201994601,9298419,3
201994601,20985555,3
201995176,16818159,3
201995176,23149939,2
201995221,14611083,3
201995221,21818574,0
201995589,8354416,4
201995589,16915229,3
201999033,16915229,3
201999033,21070723,3
201999319,656959,3
201999319,14611083,3
202000648,8354416,4
202000648,16818159,3
202001127,7117837,3
202001127,21237057,3
202002541,14611083,3
202002541,23149939,4
202003687,10129543,2
202003687,21237057,3
202005405,60328,3
202005405,1650007,0
202006169,10129543,0
202006169,21237057,3
202007612,60328,3
202007612,12354385,3
202008974,9789412,3
202008974,21237057,4
202009954,14611083,3
202009954,17712701,3
202010250,9298419,3
202010250,12354385,2
202010982,60328,3
202010982,17667530,3
202012911,9789412,4
202012911,21237057,4
202014110,60328,4
202014110,17571674,2
202015694,12354385,4
202015694,21237057,0
202018160,60328,4
202018160,656959,3
202018315,11006172,0
202018315,21070723,0
202021184,12096092,0
202021184,22777078,2
202022626,60328,1
202022626,10391246,4
202022855,18526764,3
202022855,21070723,3
202023878,60328,2
202023878,656959,3
202024474,1270139,3
202024474,12096092,3
202028422,11018483,3
202028422,21070723,3
202030727,12148530,3
202030727,21070723,3
202036926,1270139,3
202036926,2347873,3
202039488,8354416,4
202039488,21221434,3
202040806,2347873,4
202040806,18526764,3
202042636,1801911,4
202042636,23149939,4
202043051,2347873,3
202043051,8438040,3
202045157,7964132,3
202045157,23149939,3
202046066,2347873,3
202046066,4563532,4
202048629,4703134,3
202048629,7268835,4
202050152,1408680,2
202050152,12096092,2
202050694,4703134,3
202050694,6669999,3
202053695,1650007,3
202053695,21070723,3
202078443,7955837,3
202078443,8586983,3
202084815,15131510,3
202084815,19984840,3
202086291,8860839,0
202086291,15131510,2
202093758,6975115,3
202093758,11133509,0
202095324,6975115,3
202095324,10688279,3
202115001,8130680,3
202115001,17916129,3
202115342,7090370,3
202115342,8840075,4
202118499,7090370,3
202118499,17916129,0
202121635,7090370,4
202121635,8840075,3
202125101,7090370,3
202125101,8840075,3
202137961,8840075,3
202137961,12096092,0
202138250,20985555,3
202138250,21070723,3
202143724,8840075,3
202143724,12096092,3
202148051,21070723,0
202148051,23491574,0
202150510,656959,3
202150510,21070723,3
202152585,656959,3
202152585,12096092,1
202158708,9285843,4
202158708,21070723,3
202170241,17916129,0
202170241,21070723,0
202178096,10307814,3
202178096,23804329,3
202182485,230361,2
202182485,9469627,2
202183563,13187917,3
202183563,21070723,0
202187250,230361,4
202187250,4703134,3
202188274,6463443,2
202188274,20656660,3
202188950,230361,4
202188950,20656660,4
202189128,4703134,3
202189128,6463443,2
202190426,230361,2
202190426,17252920,4
202193270,20656660,2
202193270,23565156,2
202194242,19473260,3
202194242,20656660,3
202195055,8130680,3
202195055,19473260,3
202195094,6961598,3
202195094,20656660,3
202199113,6007603,3
202199113,15131510,0
202200246,20656660,3
202200246,21203506,3
202201186,7136929,3
202201186,20656660,3
202201888,8403902,0
202201888,15131510,0
202202253,19473260,3
202202253,20656660,3
202203485,19473260,3
202203485,20656660,3
202205127,8817148,4
202205127,20656660,3
202206292,8817148,3
202206292,20656660,3
202259025,769187,4
202259025,8354416,4
202262657,8272651,3
202262657,8354416,3
202268250,8354416,3
202268250,9303779,3
202271877,230361,2
202271877,23979260,4
202275548,230361,2
202275548,1270139,3
202279166,230361,3
202279166,1270139,3
202282212,230361,2
